Transaction_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price_INR,Revenue_INR
14336,2024-11-27,1024,1797,7720,2,12205,24410
14337,2024-09-26,1093,1951,6856,7,40345,282415
14338,2024-12-27,1073,1571,6042,6,22260,133560
14339,2024-05-24,1070,1854,9967,6,11498,68988
14340,2024-03-17,1097,1608,9266,5,9796,48980
14341,2024-05-08,1003,1916,6861,2,8770,17540
14342,2024-04-20,1062,1879,8990,4,39677,158708
14343,2024-01-01,1021,1844,6256,4,47045,188180
14344,2024-01-26,1056,1041,9528,8,15850,126800
14345,2024-04-25,1092,1104,8342,3,16595,49785
14346,2024-06-22,1053,1815,6966,8,38970,311760
14347,2024-01-13,1003,1872,8185,8,44686,357488
14348,2024-02-03,1064,1715,6032,1,3186,3186
14349,2024-11-13,1047,1149,9913,7,48477,339339
14350,2024-08-19,1022,1510,7152,7,42356,296492
14351,2024-03-13,1022,1759,7418,7,37811,264677
14352,2024-02-20,1005,1963,8497,4,23878,95512
14353,2024-07-29,1068,1328,5941,4,11465,45860
14354,2024-08-02,1063,1094,8038,5,37898,189490
14355,2024-02-10,1086,1049,9959,9,41768,375912
14356,2024-11-06,1070,1702,5759,7,19011,133077
14357,2024-04-03,1004,1687,9153,7,14018,98126
14358,2024-07-07,1032,1833,5256,2,41918,83836
14359,2024-05-14,1025,1877,6629,8,17633,141064
14360,2024-07-24,1058,1438,6883,6,35923,215538
14361,2024-01-02,1084,1547,7812,9,40936,368424
14362,2024-07-22,1033,1970,5081,7,42331,296317
14363,2024-08-28,1025,1796,6783,3,49645,148935
14364,2024-09-14,1073,1483,9864,9,15452,139068
14365,2024-06-04,1065,1609,9520,6,45965,275790
14366,2024-02-23,1019,1174,8375,7,7467,52269
14367,2024-04-03,1013,1632,7035,6,20338,122028
14368,2024-11-09,1070,1049,5858,4,41768,167072
14369,2024-03-01,1073,1520,8940,8,12581,100648
14370,2024-12-25,1094,1587,5169,5,18360,91800
14371,2024-06-16,1007,1596,8769,7,6122,42854
14372,2024-09-30,1057,1445,5223,2,36864,73728
14373,2024-01-25,1000,1516,7770,9,47674,429066
14374,2024-12-21,1092,1006,8131,9,10159,91431
14375,2024-02-17,1030,1939,5483,8,9982,79856
14376,2024-07-07,1007,1036,6801,8,19956,159648
14377,2024-02-22,1079,1892,6983,6,21617,129702
14378,2024-08-28,1082,1245,7306,4,44831,179324
14379,2024-01-27,1089,1498,7901,5,6814,34070
14380,2024-02-28,1059,1514,9082,6,38722,232332
14381,2024-07-04,1061,1654,5597,6,28483,170898
14382,2024-05-20,1009,1594,5084,1,5722,5722
14383,2024-02-26,1017,1880,5989,1,9382,9382
14384,2024-07-13,1065,1770,9762,9,23712,213408
14385,2024-12-31,1092,1339,9673,5,20066,100330
14386,2024-04-15,1065,1334,8015,7,26728,187096
14387,2024-10-06,1051,1613,6174,6,4901,29406
14388,2024-06-16,1066,1202,8622,4,24530,98120
14389,2024-11-30,1087,1397,8493,1,20058,20058
14390,2024-09-02,1008,1003,7910,6,32717,196302
14391,2024-12-05,1047,1418,8246,6,31957,191742
14392,2024-08-01,1059,1903,8634,2,25151,50302
14393,2024-01-02,1077,1980,5727,6,32515,195090
14394,2024-10-30,1051,1674,6065,8,33184,265472
14395,2024-12-19,1042,1323,9517,2,7464,14928
14396,2024-06-30,1074,1547,8295,8,40936,327488
14397,2024-10-28,1049,1077,5423,6,5098,30588
14398,2024-07-01,1087,1683,9332,7,19210,134470
14399,2024-04-04,1013,1575,5318,1,43374,43374
14400,2024-06-04,1017,1706,5385,3,46666,139998
14401,2024-06-28,1099,1504,8802,2,8482,16964
14402,2024-04-06,1076,1019,6025,4,35500,142000
14403,2024-10-03,1033,1839,9260,7,32093,224651
14404,2024-08-25,1082,1253,7488,8,29095,232760
14405,2024-12-08,1040,1184,9245,8,22270,178160
14406,2024-10-24,1074,1767,6889,8,38045,304360
14407,2024-01-13,1048,1054,6087,5,1586,7930
14408,2024-10-27,1089,1781,5598,9,40601,365409
14409,2024-12-11,1068,1640,7633,6,29286,175716
14410,2024-06-30,1084,1568,5917,8,11284,90272
14411,2024-06-03,1008,1339,6806,4,20066,80264
14412,2024-09-07,1047,1013,8434,1,23574,23574
14413,2024-10-07,1011,1050,8383,5,34507,172535
14414,2024-06-25,1064,1347,5118,3,32174,96522
14415,2024-12-25,1013,1870,7971,9,27483,247347
14416,2024-03-11,1063,1057,5802,5,43305,216525
14417,2024-03-24,1025,1376,7039,8,9663,77304
14418,2024-07-07,1006,1118,5927,4,24035,96140
14419,2024-04-01,1054,1890,9147,4,3621,14484
14420,2024-03-09,1058,1776,6838,2,20535,41070
14421,2024-11-03,1079,1854,5446,8,11498,91984
14422,2024-06-12,1078,1463,5159,9,19693,177237
14423,2024-06-27,1055,1559,7797,8,14631,117048
14424,2024-02-02,1067,1410,6825,8,7197,57576
14425,2024-02-22,1029,1615,9531,5,6923,34615
14426,2024-08-03,1022,1711,9433,9,33292,299628
14427,2024-07-20,1085,1923,5266,9,725,6525
14428,2024-02-07,1078,1439,9426,5,36098,180490
14429,2024-09-17,1016,1977,7043,9,34532,310788
14430,2024-01-31,1001,1673,7897,1,33346,33346
14431,2024-10-14,1071,1513,7983,3,27223,81669
14432,2024-01-05,1069,1023,8840,5,44687,223435
14433,2024-06-27,1038,1073,6064,8,21448,171584
14434,2024-02-23,1091,1304,5469,3,28721,86163
14435,2024-08-06,1047,1807,9550,3,25870,77610
14436,2024-10-10,1004,1250,9469,7,34368,240576
14437,2024-09-24,1020,1007,9048,4,49515,198060
14438,2024-07-18,1049,1324,6328,6,44675,268050
14439,2024-09-29,1019,1066,9747,5,2378,11890
14440,2024-09-20,1097,1224,6157,3,47220,141660
14441,2024-08-13,1070,1413,7619,2,1323,2646
14442,2024-01-18,1093,1563,6335,5,37613,188065
14443,2024-08-30,1093,1806,7580,8,44863,358904
14444,2024-04-26,1078,1582,7890,8,1649,13192
14445,2024-01-10,1090,1492,5193,2,38143,76286
14446,2024-02-08,1072,1084,8966,1,8403,8403
14447,2024-02-10,1026,1229,9755,5,42251,211255
14448,2024-04-17,1001,1524,7142,4,28156,112624
14449,2024-02-13,1099,1600,7096,3,5061,15183
14450,2024-07-15,1090,1374,8280,4,2364,9456
14451,2024-10-25,1046,1641,7273,1,44537,44537
14452,2024-07-27,1039,1509,8850,3,31863,95589
14453,2024-06-24,1088,1449,6413,4,21065,84260
14454,2024-10-01,1035,1961,6622,5,41361,206805
14455,2024-10-03,1070,1462,5495,1,37828,37828
14456,2024-08-23,1012,1270,9208,3,31057,93171
14457,2024-01-03,1083,1954,6782,2,6284,12568
14458,2024-12-25,1021,1273,5120,8,24724,197792
14459,2024-11-07,1017,1068,8884,9,5986,53874
14460,2024-12-09,1074,1345,8239,8,35534,284272
14461,2024-09-10,1005,1797,9313,5,12205,61025
14462,2024-02-05,1067,1077,5776,4,5098,20392
14463,2024-01-06,1066,1132,7823,3,12777,38331
14464,2024-11-25,1051,1423,8504,9,34420,309780
14465,2024-10-28,1069,1404,5179,8,35565,284520
14466,2024-01-20,1078,1703,9589,1,43261,43261
14467,2024-10-17,1002,1362,5755,9,12628,113652
14468,2024-06-10,1016,1775,6419,9,23882,214938
14469,2024-08-25,1093,1773,5608,8,29210,233680
14470,2024-02-16,1085,1601,6516,7,33630,235410
14471,2024-10-18,1065,1195,6734,1,16449,16449
14472,2024-01-16,1056,1825,6398,3,42104,126312
14473,2024-04-17,1079,1691,9943,9,40917,368253
14474,2024-06-25,1021,1925,5665,5,43646,218230
14475,2024-03-05,1010,1738,9184,4,49097,196388
14476,2024-03-03,1035,1952,9471,1,19810,19810
14477,2024-11-03,1052,1282,9444,9,45489,409401
14478,2024-03-13,1075,1858,5233,7,39905,279335
14479,2024-07-22,1039,1171,7907,3,22950,68850
14480,2024-09-10,1034,1618,8215,2,24746,49492
14481,2024-02-29,1042,1580,5679,3,33224,99672
14482,2024-04-10,1044,1359,9895,4,44846,179384
14483,2024-01-17,1040,1650,5407,3,25976,77928
14484,2024-07-13,1063,1765,8042,2,5423,10846
14485,2024-09-07,1014,1042,7722,6,19474,116844
14486,2024-02-07,1043,1637,5095,4,13576,54304
14487,2024-10-11,1041,1290,8636,8,15679,125432
14488,2024-01-31,1058,1394,6915,2,29500,59000
14489,2024-11-05,1084,1997,9004,1,42764,42764
14490,2024-12-23,1003,1229,6620,2,42251,84502
14491,2024-06-29,1070,1309,9045,5,42072,210360
14492,2024-10-08,1028,1305,5406,5,23268,116340
14493,2024-05-20,1040,1501,7102,8,43872,350976
14494,2024-09-01,1005,1188,6030,1,1419,1419
14495,2024-10-01,1038,1388,6284,8,34391,275128
14496,2024-08-11,1080,1740,6997,8,44595,356760
14497,2024-01-27,1099,1114,7666,9,15305,137745
14498,2024-09-06,1065,1356,9806,4,10596,42384
14499,2024-08-18,1080,1153,5967,3,13885,41655
14500,2024-01-13,1092,1352,6915,9,42618,383562
14501,2024-11-03,1026,1672,8940,5,18307,91535
14502,2024-04-07,1006,1150,6531,2,12925,25850
14503,2024-07-10,1010,1953,9976,3,49515,148545
14504,2024-07-04,1089,1198,6275,8,44598,356784
14505,2024-01-19,1031,1991,7445,7,22166,155162
14506,2024-12-04,1086,1904,6548,4,21367,85468
14507,2024-09-15,1050,1271,7021,9,12842,115578
14508,2024-03-07,1039,1456,8695,1,27967,27967
14509,2024-01-26,1006,1939,6897,7,9982,69874
14510,2024-01-06,1000,1746,8327,6,12256,73536
14511,2024-05-20,1024,1539,5885,2,27190,54380
14512,2024-08-25,1094,1406,9500,9,23768,213912
14513,2024-08-17,1005,1651,8466,9,7713,69417
14514,2024-01-27,1091,1553,5419,7,37224,260568
14515,2024-04-14,1094,1008,5566,7,21305,149135
14516,2024-12-09,1099,1057,8105,4,43305,173220
14517,2024-01-10,1015,1364,7525,7,29527,206689
14518,2024-09-28,1014,1331,7760,9,5136,46224
14519,2024-10-05,1021,1200,7886,9,7898,71082
14520,2024-10-29,1017,1658,9013,9,13936,125424
14521,2024-01-12,1049,1675,9027,5,35364,176820
14522,2024-06-04,1071,1480,6937,3,13881,41643
14523,2024-03-17,1009,1332,9656,3,37014,111042
14524,2024-01-18,1048,1577,6116,8,12590,100720
14525,2024-02-27,1069,1871,6933,8,20054,160432
14526,2024-05-09,1009,1568,8855,9,11284,101556
14527,2024-06-22,1038,1824,7164,2,27731,55462
14528,2024-03-27,1057,1619,8294,1,17904,17904
14529,2024-11-15,1070,1280,6018,3,33453,100359
14530,2024-12-08,1041,1140,8378,8,18196,145568
14531,2024-02-23,1044,1186,6528,6,9857,59142
14532,2024-03-18,1098,1780,9682,3,23992,71976
14533,2024-07-22,1027,1480,9447,1,13881,13881
14534,2024-09-26,1088,1666,7905,5,1437,7185
14535,2024-06-20,1091,1935,7976,6,11166,66996
14536,2024-02-07,1072,1740,9155,7,44595,312165
14537,2024-07-04,1004,1082,5659,4,15855,63420
14538,2024-12-26,1056,1341,6441,1,46261,46261
14539,2024-08-23,1079,1179,8771,7,38829,271803
14540,2024-01-16,1028,1656,9409,9,29309,263781
14541,2024-08-13,1054,1178,6017,9,21358,192222
14542,2024-12-03,1022,1513,9209,6,27223,163338
14543,2024-03-14,1056,1139,5443,2,29536,59072
14544,2024-07-29,1017,1736,6802,1,18372,18372
14545,2024-10-12,1025,1155,7241,2,17655,35310
14546,2024-11-19,1004,1985,6027,9,47335,426015
14547,2024-11-22,1007,1920,7089,5,13189,65945
14548,2024-12-01,1018,1219,5472,9,3847,34623
14549,2024-04-24,1027,1222,7611,2,27819,55638
14550,2024-09-03,1067,1158,9651,2,34991,69982
14551,2024-02-06,1083,1922,5881,5,37919,189595
14552,2024-02-24,1049,1498,6611,5,6814,34070
14553,2024-06-15,1085,1363,5864,7,19633,137431
14554,2024-06-25,1075,1442,8487,3,3589,10767
14555,2024-12-18,1064,1768,6093,8,44630,357040
14556,2024-07-09,1007,1034,7154,3,47475,142425
14557,2024-04-08,1059,1352,8687,7,42618,298326
14558,2024-04-21,1057,1000,8603,1,16915,16915
14559,2024-04-27,1026,1008,6771,5,21305,106525
14560,2024-06-10,1084,1928,9420,9,31188,280692
14561,2024-02-26,1032,1555,5359,4,46509,186036
14562,2024-12-18,1096,1564,7448,3,30569,91707
14563,2024-03-02,1045,1740,7663,5,44595,222975
14564,2024-02-08,1036,1174,6438,9,7467,67203
14565,2024-11-25,1068,1974,5798,2,11100,22200
14566,2024-11-18,1014,1718,7834,7,27095,189665
14567,2024-01-29,1093,1112,9439,9,30683,276147
14568,2024-08-14,1066,1732,7284,4,11948,47792
14569,2024-01-31,1027,1488,6511,5,7777,38885
14570,2024-11-11,1062,1596,9420,5,6122,30610
14571,2024-02-08,1093,1045,5499,7,23669,165683
14572,2024-01-01,1099,1785,6838,9,26118,235062
14573,2024-02-25,1002,1250,7558,8,34368,274944
14574,2024-12-22,1051,1911,8571,7,5385,37695
14575,2024-07-04,1043,1988,8112,8,2006,16048
14576,2024-03-31,1059,1730,9480,4,29338,117352
14577,2024-07-17,1057,1698,7649,5,23817,119085
14578,2024-06-19,1094,1635,9630,2,5747,11494
14579,2024-08-12,1013,1334,8797,5,26728,133640
14580,2024-06-30,1005,1819,6758,2,42642,85284
14581,2024-05-09,1018,1436,7364,1,10794,10794
14582,2024-05-21,1061,1443,8485,8,25401,203208
14583,2024-12-27,1004,1110,9269,2,40173,80346
14584,2024-05-10,1048,1776,9110,1,20535,20535
14585,2024-05-21,1050,1795,8613,9,17544,157896
14586,2024-01-05,1025,1577,8515,6,12590,75540
14587,2024-12-02,1055,1724,5112,9,29112,262008
14588,2024-06-15,1017,1330,9734,5,16591,82955
14589,2024-04-29,1044,1863,6048,7,7895,55265
14590,2024-02-12,1099,1277,9916,6,32925,197550
14591,2024-04-01,1094,1546,6537,3,14661,43983
14592,2024-08-17,1081,1105,6088,1,34535,34535
14593,2024-08-27,1008,1424,8923,2,35271,70542
14594,2024-07-05,1089,1719,6964,6,21210,127260
14595,2024-03-18,1001,1670,5171,5,34870,174350
14596,2024-09-27,1095,1702,9249,7,19011,133077
14597,2024-02-15,1041,1314,7439,6,4786,28716
14598,2024-01-07,1069,1649,9178,3,38461,115383
14599,2024-06-18,1083,1871,6182,9,20054,180486
14600,2024-04-24,1071,1035,8689,5,18947,94735
14601,2024-09-19,1067,1212,9865,7,18238,127666
14602,2024-12-09,1088,1327,6985,5,23073,115365
14603,2024-12-11,1030,1046,8633,3,36237,108711
14604,2024-08-26,1018,1953,7441,5,49515,247575
14605,2024-10-01,1070,1747,6263,7,11873,83111
14606,2024-11-04,1046,1558,5045,8,17360,138880
14607,2024-12-11,1036,1608,6236,7,9796,68572
14608,2024-01-16,1093,1231,9330,5,28799,143995
14609,2024-03-02,1090,1533,7316,3,35917,107751
14610,2024-07-12,1080,1413,6458,6,1323,7938
14611,2024-11-16,1095,1406,9431,9,23768,213912
14612,2024-10-18,1018,1883,7130,9,27496,247464
14613,2024-06-11,1088,1462,5983,6,37828,226968
14614,2024-08-22,1092,1814,9157,7,22937,160559
14615,2024-10-06,1024,1123,9766,7,1072,7504
14616,2024-08-28,1052,1746,7439,5,12256,61280
14617,2024-11-20,1095,1693,8992,8,46937,375496
14618,2024-08-20,1074,1729,6845,3,14713,44139
14619,2024-05-08,1003,1399,7262,6,10795,64770
14620,2024-05-02,1045,1777,6418,1,20426,20426
14621,2024-05-16,1030,1163,9827,4,2749,10996
14622,2024-12-21,1035,1283,9027,8,34605,276840
14623,2024-01-15,1003,1169,7028,3,42589,127767
14624,2024-11-25,1001,1985,7172,4,47335,189340
14625,2024-08-16,1038,1094,8823,4,37898,151592
14626,2024-05-23,1096,1977,7478,3,34532,103596
14627,2024-08-17,1043,1656,9579,2,29309,58618
14628,2024-06-24,1090,1303,5175,2,15182,30364
14629,2024-10-18,1089,1819,5074,7,42642,298494
14630,2024-09-02,1018,1095,7800,1,27357,27357
14631,2024-02-22,1040,1699,7567,3,48296,144888
14632,2024-11-30,1096,1422,7099,6,48782,292692
14633,2024-05-26,1037,1562,7880,3,23549,70647
14634,2024-02-10,1073,1306,9442,1,36317,36317
14635,2024-10-19,1064,1132,5943,3,12777,38331
14636,2024-08-27,1034,1361,9080,4,20617,82468
14637,2024-07-13,1010,1505,8158,1,26109,26109
14638,2024-05-15,1058,1630,9927,4,30824,123296
14639,2024-03-28,1077,1988,7333,9,2006,18054
14640,2024-09-26,1069,1063,8207,2,22508,45016
14641,2024-09-10,1042,1419,7940,3,44500,133500
14642,2024-07-07,1088,1934,6511,5,14066,70330
14643,2024-10-17,1086,1369,6345,6,12505,75030
14644,2024-03-11,1004,1266,8788,5,36360,181800
14645,2024-08-20,1025,1224,6744,8,47220,377760
14646,2024-01-08,1081,1565,5907,5,28460,142300
14647,2024-09-24,1031,1515,9066,5,43934,219670
14648,2024-12-31,1046,1815,7671,1,38970,38970
14649,2024-12-01,1055,1054,8721,6,1586,9516
14650,2024-04-24,1084,1032,6409,7,4566,31962
14651,2024-11-19,1089,1128,9750,5,28413,142065
14652,2024-10-27,1049,1724,9286,3,29112,87336
14653,2024-10-23,1098,1464,9371,7,22820,159740
14654,2024-08-24,1073,1417,9359,8,19285,154280
14655,2024-11-12,1057,1540,8438,9,47536,427824
14656,2024-03-16,1027,1706,7105,7,46666,326662
14657,2024-04-08,1094,1368,9743,3,6152,18456
14658,2024-11-18,1078,1407,9893,5,16665,83325
14659,2024-01-02,1054,1993,9947,7,40964,286748
14660,2024-05-01,1057,1577,7101,6,12590,75540
14661,2024-07-03,1039,1606,5693,6,26479,158874
14662,2024-01-16,1057,1487,8806,3,11586,34758
14663,2024-10-05,1071,1638,9475,5,42321,211605
14664,2024-12-16,1045,1582,7716,8,1649,13192
14665,2024-02-10,1073,1754,5733,9,47803,430227
14666,2024-02-24,1044,1860,9099,2,6957,13914
14667,2024-07-26,1009,1572,9395,2,13233,26466
14668,2024-05-11,1081,1242,5760,3,37781,113343
14669,2024-12-31,1047,1202,6557,7,24530,171710
14670,2024-12-21,1091,1426,9598,2,39924,79848
14671,2024-10-10,1061,1884,6661,4,6299,25196
14672,2024-06-26,1027,1088,9191,8,35817,286536
14673,2024-08-29,1019,1210,6028,4,14018,56072
14674,2024-08-29,1087,1842,5890,1,21565,21565
14675,2024-10-10,1069,1556,7666,4,10626,42504
14676,2024-05-02,1040,1802,7466,7,28913,202391
14677,2024-10-08,1095,1288,8657,9,48434,435906
14678,2024-06-15,1005,1580,9143,8,33224,265792
14679,2024-01-13,1010,1994,5589,6,20080,120480
14680,2024-03-11,1029,1194,5487,6,8150,48900
14681,2024-02-23,1002,1222,6679,9,27819,250371
14682,2024-01-13,1071,1651,6555,8,7713,61704
14683,2024-02-28,1032,1835,9511,1,2515,2515
14684,2024-09-16,1053,1159,7433,2,31216,62432
14685,2024-03-20,1046,1113,6493,8,35234,281872
14686,2024-02-29,1082,1241,7308,3,28258,84774
14687,2024-02-16,1009,1023,8265,2,44687,89374
14688,2024-11-28,1018,1306,7288,5,36317,181585
14689,2024-07-20,1008,1739,8238,1,6045,6045
14690,2024-09-17,1006,1193,7091,1,13641,13641
14691,2024-02-05,1060,1964,5168,6,14688,88128
14692,2024-01-19,1013,1523,5863,4,30324,121296
14693,2024-09-12,1001,1920,9984,8,13189,105512
14694,2024-10-12,1021,1616,6597,3,36027,108081
14695,2024-02-10,1059,1407,5793,3,16665,49995
14696,2024-10-10,1044,1632,8122,8,20338,162704
14697,2024-10-13,1019,1216,5462,2,32225,64450
14698,2024-08-15,1025,1639,7443,2,49254,98508
14699,2024-06-19,1058,1683,9853,7,19210,134470
14700,2024-09-01,1067,1300,9825,4,22583,90332
14701,2024-01-12,1038,1184,8402,4,22270,89080
14702,2024-08-02,1022,1044,9464,7,13635,95445
14703,2024-05-19,1079,1633,7523,9,48943,440487
14704,2024-10-24,1024,1273,8349,1,24724,24724
14705,2024-12-11,1072,1562,5852,9,23549,211941
14706,2024-07-03,1052,1403,9916,8,38944,311552
14707,2024-07-30,1010,1096,9632,3,32486,97458
14708,2024-09-28,1024,1860,8324,6,6957,41742
14709,2024-04-08,1030,1796,9198,5,49645,248225
14710,2024-05-11,1045,1341,7957,6,46261,277566
14711,2024-04-24,1026,1075,6775,3,49962,149886
14712,2024-09-25,1099,1190,5546,3,40335,121005
14713,2024-02-29,1062,1161,6189,5,29202,146010
14714,2024-10-10,1046,1579,7493,4,14373,57492
14715,2024-04-18,1013,1772,8684,3,19114,57342
14716,2024-12-13,1022,1371,8587,2,36716,73432
14717,2024-01-22,1015,1501,5412,1,43872,43872
14718,2024-12-06,1019,1889,7761,8,24253,194024
14719,2024-01-27,1002,1329,8872,3,42065,126195
14720,2024-08-01,1005,1917,6780,4,2064,8256
14721,2024-02-13,1028,1632,8843,1,20338,20338
14722,2024-03-20,1003,1152,8529,6,25319,151914
14723,2024-12-31,1064,1189,5339,6,43361,260166
14724,2024-10-06,1007,1384,9550,4,37254,149016
14725,2024-06-22,1047,1713,6800,2,41673,83346
14726,2024-09-29,1083,1590,7331,8,33854,270832
14727,2024-09-17,1015,1679,8133,1,27192,27192
14728,2024-02-07,1046,1286,8073,4,17612,70448
14729,2024-02-28,1030,1116,9731,9,7788,70092
14730,2024-06-30,1095,1720,8971,4,21576,86304
14731,2024-04-14,1097,1203,7373,3,48654,145962
14732,2024-04-05,1028,1772,9013,4,19114,76456
14733,2024-03-30,1075,1741,8211,1,4007,4007
14734,2024-03-11,1067,1943,5914,9,35652,320868
14735,2024-04-09,1042,1742,7938,8,589,4712
14736,2024-11-06,1033,1114,8292,8,15305,122440
14737,2024-11-22,1005,1072,8807,4,47140,188560
14738,2024-06-19,1048,1306,5155,4,36317,145268
14739,2024-12-12,1059,1848,9464,1,48505,48505
14740,2024-06-14,1050,1668,5011,8,38344,306752
14741,2024-08-27,1008,1690,9932,9,42528,382752
14742,2024-08-03,1004,1822,6972,8,1720,13760
14743,2024-12-09,1063,1937,9126,7,18610,130270
14744,2024-03-01,1015,1592,7438,2,5973,11946
14745,2024-07-04,1058,1365,9252,9,31461,283149
14746,2024-12-29,1055,1845,8274,3,10371,31113
14747,2024-06-30,1064,1915,6300,6,41528,249168
14748,2024-08-06,1083,1246,6079,1,41163,41163
14749,2024-02-03,1034,1110,7774,6,40173,241038
14750,2024-02-14,1009,1858,8707,9,39905,359145
14751,2024-05-17,1088,1443,6954,1,25401,25401
14752,2024-07-04,1046,1114,8460,5,15305,76525
14753,2024-12-15,1091,1038,9347,5,15850,79250
14754,2024-01-28,1034,1239,7641,5,34453,172265
14755,2024-04-15,1061,1956,7900,7,41902,293314
14756,2024-10-12,1032,1447,9942,2,47197,94394
14757,2024-10-10,1014,1211,8787,1,17560,17560
14758,2024-06-05,1084,1918,8709,5,44740,223700
14759,2024-10-13,1034,1264,7246,5,44587,222935
14760,2024-04-16,1009,1889,9732,8,24253,194024
14761,2024-08-20,1079,1692,7694,3,7909,23727
14762,2024-07-14,1019,1178,6425,5,21358,106790
14763,2024-12-04,1007,1752,7278,5,34734,173670
14764,2024-07-20,1094,1338,5228,4,3402,13608
14765,2024-04-18,1007,1927,8067,4,22546,90184
14766,2024-01-31,1012,1563,6741,2,37613,75226
14767,2024-08-13,1087,1651,7127,2,7713,15426
14768,2024-02-10,1075,1833,9600,4,41918,167672
14769,2024-03-04,1058,1355,8937,7,22902,160314
14770,2024-08-18,1080,1276,5467,3,14759,44277
14771,2024-06-18,1046,1679,9233,6,27192,163152
14772,2024-10-26,1059,1234,6825,5,42706,213530
14773,2024-05-18,1040,1522,9199,2,22022,44044
14774,2024-10-18,1051,1572,7482,6,13233,79398
14775,2024-12-29,1099,1283,7887,7,34605,242235
14776,2024-08-23,1075,1459,6330,3,45945,137835
14777,2024-10-14,1053,1260,7860,8,29907,239256
14778,2024-12-25,1035,1369,8696,4,12505,50020
14779,2024-03-07,1076,1446,7729,3,30661,91983
14780,2024-07-06,1098,1526,6654,3,28553,85659
14781,2024-12-13,1068,1415,7608,4,40091,160364
14782,2024-10-07,1012,1848,7454,2,48505,97010
14783,2024-01-28,1071,1296,7558,2,31240,62480
14784,2024-07-29,1010,1931,7350,5,13149,65745
14785,2024-08-21,1007,1077,8241,7,5098,35686
14786,2024-01-19,1030,1872,8992,5,44686,223430
14787,2024-11-07,1061,1904,8652,9,21367,192303
14788,2024-04-22,1011,1509,7634,2,31863,63726
14789,2024-12-09,1010,1336,9394,8,7606,60848
14790,2024-12-23,1016,1171,6901,8,22950,183600
14791,2024-05-05,1026,1646,9741,7,48691,340837
14792,2024-07-26,1076,1762,9237,4,49256,197024
14793,2024-03-22,1099,1351,6754,7,33002,231014
14794,2024-09-08,1012,1043,8451,6,39027,234162
14795,2024-02-10,1085,1939,5977,7,9982,69874
14796,2024-09-25,1043,1773,7257,5,29210,146050
14797,2024-07-23,1057,1911,8199,3,5385,16155
14798,2024-04-08,1087,1193,8317,8,13641,109128
14799,2024-03-23,1029,1457,9356,7,28063,196441
14800,2024-01-24,1012,1515,7096,8,43934,351472
14801,2024-12-18,1007,1063,6127,3,22508,67524
14802,2024-03-13,1068,1260,9668,4,29907,119628
14803,2024-07-01,1063,1164,8248,1,35248,35248
14804,2024-01-03,1051,1102,5304,6,32715,196290
14805,2024-09-15,1005,1153,5097,7,13885,97195
14806,2024-01-30,1070,1669,8140,8,24381,195048
14807,2024-05-25,1053,1897,9240,9,10068,90612
14808,2024-11-17,1021,1370,5060,9,43867,394803
14809,2024-07-30,1062,1913,7977,2,32784,65568
14810,2024-01-27,1093,1262,7684,6,25428,152568
14811,2024-12-21,1078,1877,5700,8,17633,141064
14812,2024-04-14,1036,1622,9529,9,4400,39600
14813,2024-04-19,1055,1598,7592,4,16790,67160
14814,2024-01-19,1040,1659,9521,8,12249,97992
14815,2024-01-16,1059,1782,6239,7,4722,33054
14816,2024-10-08,1019,1947,5498,9,875,7875
14817,2024-09-26,1094,1885,5091,9,47126,424134
14818,2024-02-16,1068,1667,7241,1,49111,49111
14819,2024-05-25,1044,1959,8968,7,9223,64561
14820,2024-06-04,1057,1322,6196,7,2225,15575
14821,2024-01-30,1075,1130,7840,4,25912,103648
14822,2024-04-14,1036,1184,5258,2,22270,44540
14823,2024-05-28,1093,1054,9686,2,1586,3172
14824,2024-02-17,1038,1395,9664,5,48559,242795
14825,2024-07-01,1002,1703,7627,1,43261,43261
14826,2024-06-06,1076,1568,6153,6,11284,67704
14827,2024-02-11,1074,1481,8077,8,4017,32136
14828,2024-06-13,1073,1035,9216,3,18947,56841
14829,2024-10-23,1093,1391,7337,8,25086,200688
14830,2024-06-22,1072,1776,7900,7,20535,143745
14831,2024-12-17,1093,1674,5374,7,33184,232288
14832,2024-04-03,1092,1381,8093,6,40684,244104
14833,2024-08-01,1037,1087,5708,5,46213,231065
14834,2024-07-06,1045,1471,7099,3,12532,37596
14835,2024-03-28,1048,1418,9847,8,31957,255656
14836,2024-09-13,1033,1138,6826,6,32156,192936
14837,2024-09-04,1025,1375,5880,3,2113,6339
14838,2024-02-23,1001,1901,6400,3,8528,25584
14839,2024-10-17,1055,1408,5347,6,3944,23664
14840,2024-05-23,1099,1000,6124,7,16915,118405
14841,2024-01-05,1006,1776,9015,5,20535,102675
14842,2024-12-30,1035,1124,8374,4,4547,18188
14843,2024-02-06,1039,1631,5199,1,42058,42058
14844,2024-04-28,1077,1971,8373,7,40560,283920
14845,2024-12-28,1090,1844,6106,4,47045,188180
14846,2024-06-01,1025,1540,9383,6,47536,285216
14847,2024-11-18,1083,1813,6047,4,37973,151892
14848,2024-09-02,1098,1287,6297,3,6041,18123
14849,2024-10-20,1074,1158,5502,4,34991,139964
14850,2024-07-30,1089,1217,6909,7,8286,58002
14851,2024-05-09,1098,1871,5794,1,20054,20054
