City,Date,Temperature_C,Humidity,Rain
Chandigarh,2024-05-17,23.3,83,0
Chandigarh,2024-05-18,17.3,40,0
Chandigarh,2024-05-19,37.5,71,1
Chandigarh,2024-05-20,29.6,49,1
Chandigarh,2024-05-21,22.6,76,0
Chandigarh,2024-05-22,23.9,64,0
Chandigarh,2024-05-23,24.4,76,0
Chandigarh,2024-05-24,23.1,83,0
Chandigarh,2024-05-25,20.6,69,0
Chandigarh,2024-05-26,13.3,53,0
Chandigarh,2024-05-27,20.9,45,0
Chandigarh,2024-05-28,18.8,87,0
Chandigarh,2024-05-29,20.4,48,0
Chandigarh,2024-05-30,25.7,87,0
Chandigarh,2024-05-31,26.9,81,0
Chandigarh,2024-06-01,22.1,53,0
Chandigarh,2024-06-02,25.7,85,0
Chandigarh,2024-06-03,24.2,74,0
Chandigarh,2024-06-04,19.5,59,0
Chandigarh,2024-06-05,21.6,73,0
Chandigarh,2024-06-06,24.9,88,0
Chandigarh,2024-06-07,17.3,41,0
Chandigarh,2024-06-08,21.3,79,0
Chandigarh,2024-06-09,20.0,72,0
Chandigarh,2024-06-10,24.5,70,1
Chandigarh,2024-06-11,30.0,42,0
Chandigarh,2024-06-12,26.4,75,0
Chandigarh,2024-06-13,15.0,64,0
Chandigarh,2024-06-14,26.3,63,0
Chandigarh,2024-06-15,30.3,61,0
Chandigarh,2024-06-16,33.3,76,0
Chandigarh,2024-06-17,20.1,51,0
Chandigarh,2024-06-18,27.9,53,0
Chandigarh,2024-06-19,20.1,77,0
Chandigarh,2024-06-20,23.4,47,0
Chandigarh,2024-06-21,25.6,76,0
Chandigarh,2024-06-22,19.2,54,1
Chandigarh,2024-06-23,23.6,45,0
Chandigarh,2024-06-24,18.3,69,0
Chandigarh,2024-06-25,22.0,58,0
Chandigarh,2024-06-26,29.0,52,0
Chandigarh,2024-06-27,29.5,62,0
Chandigarh,2024-06-28,26.1,80,0
Chandigarh,2024-06-29,15.6,77,0
Chandigarh,2024-06-30,18.0,53,0
Chandigarh,2024-07-01,14.0,82,0
Chandigarh,2024-07-02,24.6,76,0
Chandigarh,2024-07-03,14.3,47,0
Chandigarh,2024-07-04,24.5,75,1
Chandigarh,2024-07-05,24.2,45,0
Chandigarh,2024-07-06,20.5,87,0
Chandigarh,2024-07-07,18.3,82,0
Chandigarh,2024-07-08,25.9,87,1
Chandigarh,2024-07-09,28.5,49,0
Chandigarh,2024-07-10,21.3,76,0
Chandigarh,2024-07-11,26.9,69,0
Chandigarh,2024-07-12,20.1,88,1
Chandigarh,2024-07-13,18.0,83,1
Chandigarh,2024-07-14,13.7,63,0
Chandigarh,2024-07-15,30.7,75,0
Chandigarh,2024-07-16,24.0,48,0
Chandigarh,2024-07-17,21.3,80,0
Chandigarh,2024-07-18,28.4,53,0
Chandigarh,2024-07-19,26.0,68,0
Chandigarh,2024-07-20,18.5,69,0
Chandigarh,2024-07-21,23.5,82,1
Chandigarh,2024-07-22,20.6,79,1
Chandigarh,2024-07-23,18.1,86,0
Chandigarh,2024-07-24,25.5,80,0
Chandigarh,2024-07-25,22.5,79,0
Chandigarh,2024-07-26,21.6,55,0
Chandigarh,2024-07-27,26.1,40,0
Chandigarh,2024-07-28,23.2,74,1
Chandigarh,2024-07-29,28.8,69,1
Chandigarh,2024-07-30,24.1,68,0
Chandigarh,2024-07-31,14.1,56,0
Chandigarh,2024-08-01,17.7,55,0
Chandigarh,2024-08-02,27.9,75,0
Chandigarh,2024-08-03,25.9,61,0
Chandigarh,2024-08-04,26.5,59,0
Chandigarh,2024-08-05,19.9,72,0
Chandigarh,2024-08-06,22.3,88,0
Chandigarh,2024-08-07,19.1,48,0
Chandigarh,2024-08-08,26.8,71,0
Chandigarh,2024-08-09,20.9,83,1
Chandigarh,2024-08-10,15.7,45,0
Chandigarh,2024-08-11,14.7,77,1
Chandigarh,2024-08-12,20.7,66,0
Chandigarh,2024-08-13,22.6,55,1
Chandigarh,2024-08-14,15.1,53,0
Chandigarh,2024-08-15,13.7,50,1
Chandigarh,2024-08-16,24.2,68,0
Chandigarh,2024-08-17,18.8,85,0
Chandigarh,2024-08-18,20.0,78,0
Chandigarh,2024-08-19,16.9,55,0
Chandigarh,2024-08-20,29.4,78,1
Chandigarh,2024-08-21,17.8,56,0
Chandigarh,2024-08-22,20.5,62,1
Chandigarh,2024-08-23,26.3,88,0
Chandigarh,2024-08-24,19.8,86,0
Chandigarh,2024-08-25,25.9,62,0
Chandigarh,2024-08-26,27.7,65,0
Chandigarh,2024-08-27,22.5,70,0
Chandigarh,2024-08-28,26.8,73,1
Chandigarh,2024-08-29,10.3,86,0
Chandigarh,2024-08-30,25.6,70,0
Chandigarh,2024-08-31,24.0,46,0
Chandigarh,2024-09-01,39.9,54,0
Chandigarh,2024-09-02,23.6,62,1
Chandigarh,2024-09-03,18.9,81,0
Chandigarh,2024-09-04,21.2,86,0
Chandigarh,2024-09-05,15.2,55,0
Chandigarh,2024-09-06,18.4,47,1
Chandigarh,2024-09-07,30.0,69,0
Chandigarh,2024-09-08,22.0,60,0
Chandigarh,2024-09-09,18.2,70,0
Chandigarh,2024-09-10,26.9,84,1
Chandigarh,2024-09-11,24.5,88,1
Chandigarh,2024-09-12,19.5,44,0
Chandigarh,2024-09-13,28.5,82,0
Chandigarh,2024-09-14,22.4,68,0
Chandigarh,2024-09-15,30.9,69,0
Chandigarh,2024-09-16,18.9,85,1
Chandigarh,2024-09-17,25.5,56,0
Chandigarh,2024-09-18,27.3,46,0
Chandigarh,2024-09-19,26.7,45,0
Chandigarh,2024-09-20,17.4,78,0
Chandigarh,2024-09-21,19.8,88,0
Chandigarh,2024-09-22,24.3,50,0
Chandigarh,2024-09-23,26.8,76,0
Chandigarh,2024-09-24,22.1,84,0
Chandigarh,2024-09-25,28.2,84,0
Chandigarh,2024-09-26,28.8,78,0
Chandigarh,2024-09-27,23.4,48,0
Chandigarh,2024-09-28,21.2,41,0
Chandigarh,2024-09-29,19.8,54,0
Chandigarh,2024-09-30,25.1,67,0
Chandigarh,2024-10-01,29.3,86,1
Chandigarh,2024-10-02,25.2,68,0
Chandigarh,2024-10-03,24.0,73,0
Chandigarh,2024-10-04,19.6,86,0
Chandigarh,2024-10-05,19.7,50,0
Chandigarh,2024-10-06,21.8,41,0
Chandigarh,2024-10-07,23.4,69,0
Chandigarh,2024-10-08,19.2,87,0
Chandigarh,2024-10-09,20.1,40,0
Chandigarh,2024-10-10,30.5,48,0
Chandigarh,2024-10-11,25.9,61,0
Chandigarh,2024-10-12,24.5,57,0
Chandigarh,2024-10-13,30.3,56,1
Chandigarh,2024-10-14,30.5,76,0
Chandigarh,2024-10-15,28.4,66,0
Chandigarh,2024-10-16,16.3,81,0
Chandigarh,2024-10-17,18.2,54,0
Chandigarh,2024-10-18,21.9,47,1
Chandigarh,2024-10-19,16.6,78,0
Chandigarh,2024-10-20,20.3,40,1
Chandigarh,2024-10-21,24.9,45,0
Chandigarh,2024-10-22,24.2,89,0
Chandigarh,2024-10-23,28.0,69,1
Chandigarh,2024-10-24,24.3,41,0
Chandigarh,2024-10-25,24.5,69,0
Chandigarh,2024-10-26,24.7,51,1
Chandigarh,2024-10-27,20.6,57,0
Chandigarh,2024-10-28,20.4,45,0
Chandigarh,2024-10-29,26.1,54,0
Chandigarh,2024-10-30,21.6,77,0
Chandigarh,2024-10-31,19.6,73,0
Chandigarh,2024-11-01,25.6,74,0
Chandigarh,2024-11-02,26.2,66,0
Chandigarh,2024-11-03,31.3,79,0
Chandigarh,2024-11-04,31.3,87,0
Chandigarh,2024-11-05,17.1,40,0
Chandigarh,2024-11-06,24.6,59,0
Chandigarh,2024-11-07,23.3,55,0
Chandigarh,2024-11-08,16.2,56,0
Chandigarh,2024-11-09,11.7,69,0
Chandigarh,2024-11-10,24.9,58,1
Chandigarh,2024-11-11,27.5,63,0
Chandigarh,2024-11-12,17.2,74,1
Chandigarh,2024-11-13,28.7,50,0
Chandigarh,2024-11-14,20.6,62,1
Chandigarh,2024-11-15,32.6,68,1
Chandigarh,2024-11-16,22.4,55,0
Chandigarh,2024-11-17,15.5,54,1
Chandigarh,2024-11-18,31.1,51,0
Chandigarh,2024-11-19,27.3,44,0
Chandigarh,2024-11-20,23.4,40,1
Chandigarh,2024-11-21,27.4,71,0
Chandigarh,2024-11-22,23.8,77,0
Chandigarh,2024-11-23,30.2,89,1
Chandigarh,2024-11-24,27.5,40,1
Chandigarh,2024-11-25,24.6,57,0
Chandigarh,2024-11-26,27.5,45,0
Chandigarh,2024-11-27,16.1,69,0
Chandigarh,2024-11-28,18.2,46,0
Chandigarh,2024-11-29,18.0,81,0
Chandigarh,2024-11-30,28.7,48,1
Chandigarh,2024-12-01,21.3,66,0
Chandigarh,2024-12-02,19.8,67,1
Chandigarh,2024-12-03,17.0,45,0
Chandigarh,2024-12-04,16.8,70,1
Chandigarh,2024-12-05,22.0,66,0
Chandigarh,2024-12-06,23.4,57,0
Chandigarh,2024-12-07,20.8,59,0
Chandigarh,2024-12-08,18.6,43,0
Chandigarh,2024-12-09,25.3,62,0
Chandigarh,2024-12-10,28.0,81,0
Chandigarh,2024-12-11,18.3,44,0
Chandigarh,2024-12-12,16.2,80,0
Chandigarh,2024-12-13,36.4,83,0
Chandigarh,2024-12-14,25.7,56,0
Chandigarh,2024-12-15,39.1,52,1
Chandigarh,2024-12-16,23.4,54,0
Chandigarh,2024-12-17,27.9,89,0
Chandigarh,2024-12-18,29.2,70,0
Chandigarh,2024-12-19,22.2,43,0
Chandigarh,2024-12-20,11.9,50,0
Chandigarh,2024-12-21,23.7,49,0
Chandigarh,2024-12-22,21.0,56,1
Chandigarh,2024-12-23,21.5,74,0
Chandigarh,2024-12-24,13.0,62,0
Chandigarh,2024-12-25,22.7,82,0
Chandigarh,2024-12-26,13.8,63,0
Chandigarh,2024-12-27,16.2,61,0
Chandigarh,2024-12-28,24.3,76,0
Chandigarh,2024-12-29,28.2,58,1
Chandigarh,2024-12-30,22.2,69,1
Chandigarh,2024-12-31,21.1,85,0
Kochi,2024-01-01,23.8,55,0
Kochi,2024-01-02,28.5,42,0
Kochi,2024-01-03,30.3,54,0
Kochi,2024-01-04,22.1,61,0
Kochi,2024-01-05,26.7,89,0
Kochi,2024-01-06,30.8,55,0
Kochi,2024-01-07,21.0,68,0
Kochi,2024-01-08,29.8,73,1
Kochi,2024-01-09,29.0,84,0
Kochi,2024-01-10,29.7,43,0
Kochi,2024-01-11,26.9,85,0
Kochi,2024-01-12,19.8,79,1
Kochi,2024-01-13,29.1,52,0
Kochi,2024-01-14,24.7,88,0
Kochi,2024-01-15,26.9,43,0
Kochi,2024-01-16,25.3,58,0
Kochi,2024-01-17,23.9,45,1
Kochi,2024-01-18,24.1,41,0
Kochi,2024-01-19,22.5,82,0
Kochi,2024-01-20,29.9,85,0
Kochi,2024-01-21,24.7,55,1
Kochi,2024-01-22,20.4,82,0
Kochi,2024-01-23,27.4,80,0
Kochi,2024-01-24,21.5,63,0
Kochi,2024-01-25,24.0,59,0
Kochi,2024-01-26,31.7,59,0
Kochi,2024-01-27,25.2,56,0
Kochi,2024-01-28,22.6,67,0
Kochi,2024-01-29,31.0,45,1
Kochi,2024-01-30,25.1,48,0
Kochi,2024-01-31,18.0,71,0
Kochi,2024-02-01,30.9,62,1
Kochi,2024-02-02,30.3,65,0
Kochi,2024-02-03,40.5,74,0
Kochi,2024-02-04,25.8,67,0
Kochi,2024-02-05,26.9,87,1
Kochi,2024-02-06,21.5,60,0
Kochi,2024-02-07,32.9,57,1
Kochi,2024-02-08,24.1,67,0
Kochi,2024-02-09,11.7,83,0
Kochi,2024-02-10,24.1,51,0
Kochi,2024-02-11,35.4,43,0
Kochi,2024-02-12,21.6,40,0
Kochi,2024-02-13,23.3,68,0
Kochi,2024-02-14,25.2,79,0
Kochi,2024-02-15,30.0,64,0
Kochi,2024-02-16,20.1,62,0
Kochi,2024-02-17,29.1,69,0
Kochi,2024-02-18,33.7,78,1
Kochi,2024-02-19,33.6,55,1
Kochi,2024-02-20,30.5,46,0
Kochi,2024-02-21,23.2,52,0
Kochi,2024-02-22,32.8,89,0
Kochi,2024-02-23,25.2,57,1
Kochi,2024-02-24,30.3,47,0
Kochi,2024-02-25,32.6,68,0
Kochi,2024-02-26,20.0,81,0
Kochi,2024-02-27,20.5,82,0
Kochi,2024-02-28,31.2,72,0
Kochi,2024-02-29,24.5,68,1
Kochi,2024-03-01,30.4,40,0
Kochi,2024-03-02,26.1,44,0
Kochi,2024-03-03,17.5,89,0
Kochi,2024-03-04,34.6,70,0
Kochi,2024-03-05,27.8,42,0
Kochi,2024-03-06,39.4,81,0
Kochi,2024-03-07,17.3,82,0
Kochi,2024-03-08,19.5,82,0
Kochi,2024-03-09,25.3,44,0
Kochi,2024-03-10,24.6,64,0
Kochi,2024-03-11,21.6,72,0
Kochi,2024-03-12,27.8,83,0
Kochi,2024-03-13,20.7,79,1
Kochi,2024-03-14,27.1,42,0
Kochi,2024-03-15,17.0,80,0
Kochi,2024-03-16,27.1,56,1
Kochi,2024-03-17,27.0,55,0
Kochi,2024-03-18,23.7,43,0
Kochi,2024-03-19,24.6,44,0
Kochi,2024-03-20,17.8,64,0
Kochi,2024-03-21,31.4,72,0
Kochi,2024-03-22,26.3,83,1
Kochi,2024-03-23,25.8,68,0
Kochi,2024-03-24,24.2,41,0
Kochi,2024-03-25,26.8,67,0
Kochi,2024-03-26,25.4,85,0
Kochi,2024-03-27,26.8,84,0
Kochi,2024-03-28,29.5,73,0
Kochi,2024-03-29,28.4,49,0
Kochi,2024-03-30,38.7,64,1
Kochi,2024-03-31,31.7,64,0
Kochi,2024-04-01,23.3,71,0
Kochi,2024-04-02,21.5,75,0
Kochi,2024-04-03,38.8,72,0
Kochi,2024-04-04,22.4,76,0
Kochi,2024-04-05,19.8,79,0
Kochi,2024-04-06,21.4,76,0
Kochi,2024-04-07,33.2,78,0
Kochi,2024-04-08,18.5,81,0
Kochi,2024-04-09,24.9,50,0
Kochi,2024-04-10,25.3,69,1
Kochi,2024-04-11,20.6,77,0
Kochi,2024-04-12,36.6,73,0
Kochi,2024-04-13,33.2,43,0
Kochi,2024-04-14,21.4,47,1
Kochi,2024-04-15,29.5,69,0
Kochi,2024-04-16,28.4,64,0
Kochi,2024-04-17,28.1,60,0
Kochi,2024-04-18,28.1,66,0
Kochi,2024-04-19,24.0,75,0
Kochi,2024-04-20,26.1,82,0
Kochi,2024-04-21,26.7,80,0
Kochi,2024-04-22,19.6,43,0
Kochi,2024-04-23,25.2,74,0
Kochi,2024-04-24,17.7,77,0
Kochi,2024-04-25,20.5,66,0
Kochi,2024-04-26,27.4,48,0
Kochi,2024-04-27,30.3,45,0
Kochi,2024-04-28,25.1,49,0
Kochi,2024-04-29,23.3,68,0
Kochi,2024-04-30,30.2,58,1
Kochi,2024-05-01,21.5,55,0
Kochi,2024-05-02,17.4,70,0
Kochi,2024-05-03,33.6,88,0
Kochi,2024-05-04,24.0,69,0
Kochi,2024-05-05,29.0,49,0
Kochi,2024-05-06,32.7,71,0
Kochi,2024-05-07,18.6,83,1
Kochi,2024-05-08,33.1,74,0
Kochi,2024-05-09,20.5,71,0
Kochi,2024-05-10,26.0,73,0
Kochi,2024-05-11,23.5,50,0
Kochi,2024-05-12,27.8,54,0
Kochi,2024-05-13,25.4,46,0
Kochi,2024-05-14,24.5,71,0
Kochi,2024-05-15,36.5,71,0
Kochi,2024-05-16,20.7,76,0
Kochi,2024-05-17,23.1,42,0
Kochi,2024-05-18,33.5,56,1
Kochi,2024-05-19,26.6,60,0
Kochi,2024-05-20,39.5,73,0
Kochi,2024-05-21,27.1,61,1
Kochi,2024-05-22,30.5,76,0
Kochi,2024-05-23,31.9,73,0
Kochi,2024-05-24,23.9,60,1
Kochi,2024-05-25,36.3,63,1
Kochi,2024-05-26,20.8,89,1
Kochi,2024-05-27,19.3,64,1
Kochi,2024-05-28,25.1,71,1
Kochi,2024-05-29,34.5,67,0
Kochi,2024-05-30,32.5,71,0
Kochi,2024-05-31,39.9,74,0
Kochi,2024-06-01,19.4,85,1
Kochi,2024-06-02,29.3,73,0
Kochi,2024-06-03,23.7,69,1
Kochi,2024-06-04,26.5,62,1
Kochi,2024-06-05,34.0,62,0
Kochi,2024-06-06,36.0,71,0
Kochi,2024-06-07,34.3,72,0
Kochi,2024-06-08,27.6,89,0
Kochi,2024-06-09,22.7,67,0
Kochi,2024-06-10,36.1,41,0
Kochi,2024-06-11,17.3,61,1
Kochi,2024-06-12,27.5,70,0
Kochi,2024-06-13,28.0,51,1
Kochi,2024-06-14,39.8,78,0
Kochi,2024-06-15,26.5,73,0
Kochi,2024-06-16,31.2,57,0
Kochi,2024-06-17,19.8,84,0
Kochi,2024-06-18,30.4,87,1
Kochi,2024-06-19,29.4,72,0
Kochi,2024-06-20,35.2,59,0
Kochi,2024-06-21,30.3,78,1
Kochi,2024-06-22,9.0,88,0
Kochi,2024-06-23,29.8,86,0
Kochi,2024-06-24,27.1,47,0
Kochi,2024-06-25,21.7,74,0
Kochi,2024-06-26,27.9,61,0
Kochi,2024-06-27,21.8,55,0
Kochi,2024-06-28,28.6,78,0
Kochi,2024-06-29,23.0,79,1
Kochi,2024-06-30,33.2,69,0
Kochi,2024-07-01,34.7,67,0
Kochi,2024-07-02,27.0,57,0
Kochi,2024-07-03,26.2,62,0
Kochi,2024-07-04,17.4,68,0
Kochi,2024-07-05,30.1,51,0
Kochi,2024-07-06,26.5,59,0
Kochi,2024-07-07,23.7,86,0
Kochi,2024-07-08,19.0,52,1
Kochi,2024-07-09,21.2,47,0
Kochi,2024-07-10,24.9,60,1
Kochi,2024-07-11,28.8,85,0
Kochi,2024-07-12,22.5,86,0
Kochi,2024-07-13,38.3,88,0
Kochi,2024-07-14,30.0,55,0
Kochi,2024-07-15,26.6,62,0
Kochi,2024-07-16,26.2,77,1
Kochi,2024-07-17,26.6,89,0
Kochi,2024-07-18,32.0,81,1
Kochi,2024-07-19,27.3,69,0
Kochi,2024-07-20,29.2,75,0
Kochi,2024-07-21,32.4,61,0
Kochi,2024-07-22,26.6,40,0
Kochi,2024-07-23,19.8,81,1
Kochi,2024-07-24,23.9,45,0
Kochi,2024-07-25,27.7,51,1
Kochi,2024-07-26,27.4,81,0
Kochi,2024-07-27,27.8,54,1
Kochi,2024-07-28,22.6,48,1
Kochi,2024-07-29,19.6,65,1
Kochi,2024-07-30,27.1,67,0
Kochi,2024-07-31,26.3,57,0
Kochi,2024-08-01,30.3,83,0
Kochi,2024-08-02,22.5,76,0
Kochi,2024-08-03,32.0,56,0
Kochi,2024-08-04,26.4,52,0
Kochi,2024-08-05,22.9,88,0
Kochi,2024-08-06,25.3,77,0
Kochi,2024-08-07,24.9,45,0
Kochi,2024-08-08,30.4,89,0
Kochi,2024-08-09,17.7,63,0
Kochi,2024-08-10,42.7,88,0
Kochi,2024-08-11,22.5,72,0
Kochi,2024-08-12,31.5,47,0
Kochi,2024-08-13,19.6,54,0
Kochi,2024-08-14,27.5,49,0
Kochi,2024-08-15,22.1,63,0
Kochi,2024-08-16,25.7,44,0
Kochi,2024-08-17,22.0,65,0
Kochi,2024-08-18,22.1,70,0
Kochi,2024-08-19,25.8,64,0
Kochi,2024-08-20,19.3,63,0
Kochi,2024-08-21,31.8,89,0
Kochi,2024-08-22,21.7,50,0
Kochi,2024-08-23,25.6,73,1
Kochi,2024-08-24,31.3,69,1
Kochi,2024-08-25,25.6,62,0
Kochi,2024-08-26,24.7,71,1
Kochi,2024-08-27,21.5,75,1
Kochi,2024-08-28,31.6,70,0
Kochi,2024-08-29,19.9,81,0
Kochi,2024-08-30,35.9,58,0
Kochi,2024-08-31,27.3,70,0
Kochi,2024-09-01,22.9,67,1
Kochi,2024-09-02,34.5,64,0
Kochi,2024-09-03,22.6,66,0
Kochi,2024-09-04,25.2,54,0
Kochi,2024-09-05,24.2,84,0
Kochi,2024-09-06,25.6,48,0
Kochi,2024-09-07,23.6,76,0
Kochi,2024-09-08,32.4,49,0
Kochi,2024-09-09,18.0,43,1
Kochi,2024-09-10,31.7,68,0
Kochi,2024-09-11,30.2,40,1
Kochi,2024-09-12,25.2,75,0
Kochi,2024-09-13,29.6,43,0
Kochi,2024-09-14,27.9,56,0
Kochi,2024-09-15,23.8,49,0
Kochi,2024-09-16,25.3,66,1
Kochi,2024-09-17,37.6,68,0
Kochi,2024-09-18,31.6,65,1
Kochi,2024-09-19,28.9,89,0
Kochi,2024-09-20,30.7,42,0
Kochi,2024-09-21,28.2,57,1
Kochi,2024-09-22,30.1,85,0
Kochi,2024-09-23,19.9,59,0
Kochi,2024-09-24,26.1,82,0
Kochi,2024-09-25,25.4,73,0
Kochi,2024-09-26,13.7,71,0
Kochi,2024-09-27,27.1,46,1
Kochi,2024-09-28,31.1,59,1
Kochi,2024-09-29,28.0,44,0
Kochi,2024-09-30,25.1,85,0
Kochi,2024-10-01,23.9,51,1
Kochi,2024-10-02,25.5,75,0
Kochi,2024-10-03,28.7,56,1
Kochi,2024-10-04,27.0,70,0
Kochi,2024-10-05,17.5,50,1
Kochi,2024-10-06,28.5,77,0
Kochi,2024-10-07,28.8,57,0
Kochi,2024-10-08,22.0,62,0
Kochi,2024-10-09,21.4,45,0
Kochi,2024-10-10,29.2,50,0
Kochi,2024-10-11,28.6,50,0
Kochi,2024-10-12,23.5,79,1
Kochi,2024-10-13,24.5,58,1
Kochi,2024-10-14,28.0,82,0
Kochi,2024-10-15,34.6,85,0
Kochi,2024-10-16,35.3,84,1
Kochi,2024-10-17,30.6,41,0
Kochi,2024-10-18,27.5,89,1
Kochi,2024-10-19,29.1,82,0
Kochi,2024-10-20,35.6,63,0
Kochi,2024-10-21,23.9,67,0
Kochi,2024-10-22,31.2,84,1
Kochi,2024-10-23,23.1,66,1
Kochi,2024-10-24,28.8,55,0
Kochi,2024-10-25,22.7,71,0
Kochi,2024-10-26,17.4,41,0
Kochi,2024-10-27,24.0,79,1
Kochi,2024-10-28,31.0,79,1
Kochi,2024-10-29,25.3,40,0
Kochi,2024-10-30,32.0,55,0
Kochi,2024-10-31,32.4,78,0
Kochi,2024-11-01,17.1,80,0
Kochi,2024-11-02,21.2,50,0
Kochi,2024-11-03,30.3,60,0
Kochi,2024-11-04,27.7,45,0
Kochi,2024-11-05,32.6,46,0
Kochi,2024-11-06,28.4,84,1
Kochi,2024-11-07,29.1,43,1
Kochi,2024-11-08,28.8,72,0
Kochi,2024-11-09,23.2,68,1
Kochi,2024-11-10,33.2,49,0
Kochi,2024-11-11,24.5,81,0
Kochi,2024-11-12,27.9,49,0
Kochi,2024-11-13,25.8,45,0
Kochi,2024-11-14,34.8,79,1
Kochi,2024-11-15,28.1,58,0
Kochi,2024-11-16,30.3,58,0
Kochi,2024-11-17,24.5,54,0
Kochi,2024-11-18,25.0,41,0
Kochi,2024-11-19,24.1,86,0
Kochi,2024-11-20,20.8,87,0
Kochi,2024-11-21,27.9,62,0
Kochi,2024-11-22,19.0,63,1
Kochi,2024-11-23,30.4,41,0
Kochi,2024-11-24,24.4,45,0
Kochi,2024-11-25,21.4,82,0
Kochi,2024-11-26,32.7,42,0
Kochi,2024-11-27,27.4,41,0
Kochi,2024-11-28,22.0,57,0
Kochi,2024-11-29,19.5,80,1
Kochi,2024-11-30,23.6,43,0
Kochi,2024-12-01,32.9,82,1
Kochi,2024-12-02,15.8,69,1
Kochi,2024-12-03,29.3,44,0
Kochi,2024-12-04,31.5,54,0
Kochi,2024-12-05,26.7,49,0
Kochi,2024-12-06,23.6,72,1
Kochi,2024-12-07,43.0,47,0
Kochi,2024-12-08,29.5,47,0
Kochi,2024-12-09,24.6,52,0
Kochi,2024-12-10,28.6,56,0
Kochi,2024-12-11,30.3,52,1
Kochi,2024-12-12,36.6,63,0
Kochi,2024-12-13,33.0,48,0
Kochi,2024-12-14,23.7,73,0
Kochi,2024-12-15,30.8,67,0
Kochi,2024-12-16,29.6,68,0
Kochi,2024-12-17,25.1,65,0
Kochi,2024-12-18,29.1,46,0
Kochi,2024-12-19,37.9,80,0
Kochi,2024-12-20,27.1,80,0
Kochi,2024-12-21,20.0,70,0
Kochi,2024-12-22,25.0,59,0
Kochi,2024-12-23,25.2,81,0
Kochi,2024-12-24,32.6,52,0
Kochi,2024-12-25,28.0,84,0
Kochi,2024-12-26,26.3,80,1
Kochi,2024-12-27,41.0,88,0
Kochi,2024-12-28,32.6,60,0
Kochi,2024-12-29,28.4,66,0
Kochi,2024-12-30,26.1,49,0
Kochi,2024-12-31,29.6,79,0
Coimbatore,2024-01-01,34.2,48,0
Coimbatore,2024-01-02,29.8,87,0
Coimbatore,2024-01-03,31.7,88,1
Coimbatore,2024-01-04,34.5,48,0
Coimbatore,2024-01-05,28.7,66,0
Coimbatore,2024-01-06,35.4,56,0
Coimbatore,2024-01-07,34.6,41,0
Coimbatore,2024-01-08,34.8,42,0
Coimbatore,2024-01-09,39.2,55,0
Coimbatore,2024-01-10,35.8,52,0
Coimbatore,2024-01-11,26.5,44,1
Coimbatore,2024-01-12,32.7,74,1
Coimbatore,2024-01-13,25.6,53,0
Coimbatore,2024-01-14,34.5,68,0
Coimbatore,2024-01-15,24.2,49,1
Coimbatore,2024-01-16,40.1,65,0
Coimbatore,2024-01-17,36.4,79,0
Coimbatore,2024-01-18,36.5,44,1
Coimbatore,2024-01-19,37.4,59,0
Coimbatore,2024-01-20,39.4,50,0
Coimbatore,2024-01-21,38.4,81,0
Coimbatore,2024-01-22,38.9,58,0
Coimbatore,2024-01-23,30.4,45,0
Coimbatore,2024-01-24,37.8,87,0
Coimbatore,2024-01-25,39.3,65,0
Coimbatore,2024-01-26,39.6,43,0
Coimbatore,2024-01-27,36.6,52,0
Coimbatore,2024-01-28,33.2,75,0
Coimbatore,2024-01-29,30.7,61,0
Coimbatore,2024-01-30,36.8,78,1
Coimbatore,2024-01-31,38.6,56,0
Coimbatore,2024-02-01,34.7,69,1
Coimbatore,2024-02-02,33.8,49,0
Coimbatore,2024-02-03,31.7,51,0
Coimbatore,2024-02-04,35.3,42,0
Coimbatore,2024-02-05,42.1,70,1
Coimbatore,2024-02-06,36.4,44,0
Coimbatore,2024-02-07,31.8,48,0
Coimbatore,2024-02-08,30.0,61,1
Coimbatore,2024-02-09,36.2,89,0
Coimbatore,2024-02-10,32.1,78,0
Coimbatore,2024-02-11,45.1,87,0
Coimbatore,2024-02-12,37.8,70,1
Coimbatore,2024-02-13,37.2,46,1
Coimbatore,2024-02-14,30.1,63,0
Coimbatore,2024-02-15,36.9,64,0
Coimbatore,2024-02-16,30.6,58,0
Coimbatore,2024-02-17,37.5,65,0
Coimbatore,2024-02-18,37.4,64,0
Coimbatore,2024-02-19,42.7,82,1
Coimbatore,2024-02-20,32.6,50,0
Coimbatore,2024-02-21,34.5,69,0
Coimbatore,2024-02-22,30.4,74,0
Coimbatore,2024-02-23,30.9,43,0
Coimbatore,2024-02-24,32.1,41,0
Coimbatore,2024-02-25,24.5,67,0
Coimbatore,2024-02-26,31.7,66,0
Coimbatore,2024-02-27,24.9,81,0
Coimbatore,2024-02-28,33.2,40,0
Coimbatore,2024-02-29,40.8,73,0
Coimbatore,2024-03-01,29.5,41,0
Coimbatore,2024-03-02,32.1,75,1
Coimbatore,2024-03-03,42.6,88,0
Coimbatore,2024-03-04,30.7,47,0
Coimbatore,2024-03-05,40.5,78,0
Coimbatore,2024-03-06,28.5,81,0
Coimbatore,2024-03-07,30.2,68,0
Coimbatore,2024-03-08,31.3,75,0
Coimbatore,2024-03-09,28.3,58,0
Coimbatore,2024-03-10,34.2,46,0
Coimbatore,2024-03-11,37.0,46,0
Coimbatore,2024-03-12,37.4,64,0
Coimbatore,2024-03-13,32.7,43,0
